seqId,synonymousDiff,NonSynonymousDiff
GBMA17350-19|Pan troglodytes verus|COI-5P|HM068589,63,1
GBMA17364-19|Pan troglodytes verus|COI-5P|KU308545,65,0
GBMA17358-19|Pan troglodytes verus|COI-5P|JN191231,65,0
GBMA17362-19|Pan troglodytes verus|COI-5P|JN191235,65,0
GBMA17372-19|Pan troglodytes verus|COI-5P|KX211954,65,0
GBMA17366-19|Pan troglodytes verus|COI-5P|KU308547,65,0
GBMA17356-19|Pan troglodytes verus|COI-5P|JN191229,64,0
GBMA17376-19|Pan troglodytes verus|COI-5P|KX211958,64,0
GBMA17374-19|Pan troglodytes verus|COI-5P|KX211956,64,0
GBMA17368-19|Pan troglodytes verus|COI-5P|KU353712,64,0
GBMA17375-19|Pan troglodytes verus|COI-5P|KX211957,64,0
GBMA17361-19|Pan troglodytes verus|COI-5P|JN191234,64,0
GBMA17355-19|Pan troglodytes verus|COI-5P|JN191228,64,0
GBMA17365-19|Pan troglodytes verus|COI-5P|KU308546,64,0
GBMA17369-19|Pan troglodytes verus|COI-5P|KU353714,64,0
GBMA17367-19|Pan troglodytes verus|COI-5P|KU308548,64,0
GBMA17267-19|Pan troglodytes ellioti|COI-5P|KU308529,62,0
GBMA14090-15|Pan troglodytes ellioti|COI-5P|KM679417,60,1
GBMA17273-19|Pan troglodytes ellioti|COI-5P|KX211940,60,1
GBMA17270-19|Pan troglodytes ellioti|COI-5P|KU308532,61,0
GBMA17272-19|Pan troglodytes ellioti|COI-5P|KU353713,60,0
GBMA17274-19|Pan troglodytes ellioti|COI-5P|KX211941,60,0
GBMA17269-19|Pan troglodytes ellioti|COI-5P|KU308531,61,0
GBMA17265-19|Pan troglodytes ellioti|COI-5P|HM068575,61,0
GBMA17275-19|Pan troglodytes ellioti|COI-5P|KX211942,61,0
GBMA17271-19|Pan troglodytes ellioti|COI-5P|KU308533,61,0
GBMA17277-19|Pan troglodytes ellioti|COI-5P|KX211944,61,0
GBMA17264-19|Pan troglodytes ellioti|COI-5P|HM068574,61,0
GBMA17266-19|Pan troglodytes ellioti|COI-5P|HM068586,61,0
GBMA17268-19|Pan troglodytes ellioti|COI-5P|KU308530,61,0
GBMA17276-19|Pan troglodytes ellioti|COI-5P|KX211943,61,0
GBMA17279-19|Pan troglodytes schweinfurthii|COI-5P|HM068577,61,1
GBHS27502-19|Homo sapiens|COI-5P|KU867582,1,0
GBMNA18203-19|Homo sapiens|COI-5P|MF696033,1,0
GBMA10544-15|Homo sapiens|COI-5P|KF384009,1,0
GBMA13873-15|Homo sapiens|COI-5P|KP346055,1,0
GBHS36104-19|Homo sapiens|COI-5P|MF058493,1,0
GBHS30774-19|Homo sapiens|COI-5P|KY409635,0,0
GBHS36367-19|Homo sapiens|COI-5P|MF362693,1,0
GBMA11652-15|Homo sapiens|COI-5P|KF874343,0,0
GBMA11441-15|Homo sapiens|COI-5P|KF451678,0,0
GBMA13207-15|Homo sapiens|COI-5P|KM101756,0,0
GBMA13804-15|Homo sapiens|COI-5P|KP345986,0,0
GBHS17505-19|Homo sapiens|COI-5P|HQ659701,0,0
GBMA11735-15|Homo sapiens|COI-5P|KF962751,0,0
GBMA11754-15|Homo sapiens|COI-5P|KF962770,0,0
GBMA11727-15|Homo sapiens|COI-5P|KF962743,0,0
GBHS39712-19|Homo sapiens|COI-5P|MH176332,0,0
GBMA13963-15|Homo sapiens|COI-5P|KP824812,0,0
GBMTG4737-16|Homo heidelbergensis|COI-5P|NC_023100,12,1
GBHS32543-19|Homo sapiens|COI-5P|KY680918,1,0
GBMA13847-15|Homo sapiens|COI-5P|KP346029,0,0
GBHS24766-19|Homo sapiens|COI-5P|KP240741,1,0
GBHS26219-19|Homo sapiens|COI-5P|KU131361,1,0
GBHS34231-19|Homo sapiens|COI-5P|MF056620,2,0
GBHS33936-19|Homo sapiens|COI-5P|MF056325,1,0
GBHS25216-19|Homo sapiens|COI-5P|KT213798,1,0
GBHS19208-19|Homo sapiens|COI-5P|KF148149,1,0
GBMA10477-15|Homo sapiens|COI-5P|KC252530,2,0
GBHS40276-19|Homo sapiens|COI-5P|MH449296,2,0
GBMA10469-15|Homo sapiens|COI-5P|KC252522,1,0
GBMA12995-15|Homo sapiens|COI-5P|KM062184,0,0
GBHS17532-19|Homo sapiens|COI-5P|HQ677908,0,0
GBHS17546-19|Homo sapiens|COI-5P|HQ707396,0,0
GBHS19718-19|Homo sapiens|COI-5P|KF161132,0,0
GBHS29494-19|Homo sapiens|COI-5P|KY083718,0,0
GBHS30572-19|Homo sapiens|COI-5P|KY409433,0,0
GBMA13385-15|Homo sapiens|COI-5P|KM101934,0,0
GBMA12959-15|Homo sapiens|COI-5P|KM047218,0,0
GBMA11872-15|Homo sapiens|COI-5P|KF962888,0,0
GBHS36421-19|Homo sapiens|COI-5P|MF362747,0,0
GBHS18639-19|Homo sapiens|COI-5P|KC911399,0,0
GBHS28971-19|Homo sapiens|COI-5P|KX457460,0,0
GBHS18538-19|Homo sapiens|COI-5P|KC911298,0,0
GBHS39017-19|Homo sapiens|COI-5P|MG744604,0,0
GBHS39914-19|Homo sapiens|COI-5P|MH444440,0,0
GBMA13308-15|Homo sapiens|COI-5P|KM101857,0,0
GBMA13674-15|Homo sapiens|COI-5P|KP136794,0,0
GBMA11014-15|Homo sapiens|COI-5P|KF451251,0,0
GBMA11949-15|Homo sapiens|COI-5P|KJ185427,1,1
GBHS18373-19|Homo sapiens|COI-5P|KC733270,1,0
GBMA10444-15|Homo sapiens|COI-5P|KC252497,1,0
GBHS33788-19|Homo sapiens|COI-5P|MF056177,0,0
GBHS32653-19|Homo sapiens|COI-5P|KY686212,1,0
GBMA12814-15|Homo sapiens|COI-5P|KJ856820,2,0
GBHS38913-19|Homo sapiens|COI-5P|MG646240,2,0
GBHS6236-10|Homo sapiens|COI-5P|FJ951612,1,1
GBHS25235-19|Homo sapiens|COI-5P|KT213817,1,0
GBHS33376-19|Homo sapiens|COI-5P|MF055765,1,0
GBHS33651-19|Homo sapiens|COI-5P|MF056040,1,1
GBMA13453-15|Homo sapiens|COI-5P|KM102020,1,0
GBMA11696-15|Homo sapiens|COI-5P|KF898142,0,0
GBMA13639-15|Homo sapiens|COI-5P|KM411957,0,1
GBHS19653-19|Homo sapiens|COI-5P|KF161066,1,0
GBHS18481-19|Homo sapiens|COI-5P|KC887464,1,0
GBHS27479-19|Homo sapiens|COI-5P|KU726736,0,0
GBHS37731-19|Homo sapiens|COI-5P|MF975783,0,0
GBHS18609-19|Homo sapiens|COI-5P|KC911369,0,0
GBHS18404-19|Homo sapiens|COI-5P|KC763397,0,0
GBHS29646-19|Homo sapiens|COI-5P|KY408179,0,0
GBMA13580-15|Homo sapiens|COI-5P|KM102147,0,0
GBMA13787-15|Homo sapiens|COI-5P|KP317074,0,0
GBHS18730-19|Homo sapiens|COI-5P|KC911490,0,0
GBHS25682-19|Homo sapiens|COI-5P|KT725909,0,0
GBHS37473-19|Homo sapiens|COI-5P|MF588810,0,0
GBHS27562-19|Homo sapiens|COI-5P|KU954490,0,0
GBHS26981-19|Homo sapiens|COI-5P|KU683290,0,0
GBHS27609-19|Homo sapiens|COI-5P|KX129707,0,0
GBHS21037-19|Homo sapiens|COI-5P|KF162463,0,0
GBHS32014-19|Homo sapiens|COI-5P|KY645844,0,0
GBHS37240-19|Homo sapiens|COI-5P|MF523015,0,0
GBHS39928-19|Homo sapiens|COI-5P|MH448948,0,0
GBHS39543-19|Homo sapiens|COI-5P|MH120687,0,0
GBHS20854-19|Homo sapiens|COI-5P|KF162273,0,0
GBMA11833-15|Homo sapiens|COI-5P|KF962849,0,0
GBHS38927-19|Homo sapiens|COI-5P|MG646254,0,0
GBMA12812-15|Homo sapiens|COI-5P|KJ856818,2,0
GBHS26456-19|Homo sapiens|COI-5P|KU523297,1,0
GBHS40729-19|Homo sapiens|COI-5P|MH981637,2,0
GBHS36809-19|Homo sapiens|COI-5P|MF381468,2,0
GBHS34335-19|Homo sapiens|COI-5P|MF056724,2,0
GBMA10392-15|Homo sapiens|COI-5P|KC252445,0,1
GBHS27080-19|Homo sapiens|COI-5P|KU683389,0,1
GBHS36459-19|Homo sapiens|COI-5P|MF362785,0,1
GBHS33055-19|Homo sapiens|COI-5P|KY824984,0,1
GBHS19752-19|Homo sapiens|COI-5P|KF161166,0,0
GBHS39588-19|Homo sapiens|COI-5P|MH120732,0,0
GBHS29960-19|Homo sapiens|COI-5P|KY408821,0,0
GBHS29744-19|Homo sapiens|COI-5P|KY408605,0,0
GBHS37776-19|Homo sapiens|COI-5P|MG182025,0,0
GBHS23179-19|Homo sapiens|COI-5P|KJ154880,0,0
GBMA10653-15|Homo sapiens|COI-5P|KF450890,0,0
GBMA12219-15|Homo sapiens|COI-5P|KJ185697,0,0
GBHS19413-19|Homo sapiens|COI-5P|KF148355,0,0
GBHS25736-19|Homo sapiens|COI-5P|KT725963,0,0
GBHS16781-19|Homo sapiens|COI-5P|GQ337606,0,0
GBHS25240-19|Homo sapiens|COI-5P|KT213822,0,0
GBHS19261-19|Homo sapiens|COI-5P|KF148202,0,0
GBHS22373-19|Homo sapiens|COI-5P|KF849928,0,0
GBHS25429-19|Homo sapiens|COI-5P|KT587495,0,0
GBHS29620-19|Homo sapiens|COI-5P|KY408153,0,0
GBHS40844-19|Homo sapiens|COI-5P|MH981888,0,0
GBHS17563-19|Homo sapiens|COI-5P|JX135002,0,0
GBHS25385-19|Homo sapiens|COI-5P|KT587451,0,0
GBHS26402-19|Homo sapiens|COI-5P|KU521487,0,0
GBHS38974-19|Homo sapiens|COI-5P|MG672488,0,0
GBHS22211-19|Homo sapiens|COI-5P|KF541054,1,0
GBHS39729-19|Homo sapiens|COI-5P|MH177789,1,0
GBHS15845-19|Homo neanderthalensis|COI-5P|KX198082,6,0
GBMNA13231-19|Homo heidelbergensis|COI-5P|KF683087,12,1
GBHS19679-19|Homo sapiens|COI-5P|KF161093,0,0
GBHS39372-19|Homo sapiens|COI-5P|MH120515,0,1
GBHS22756-19|Homo sapiens|COI-5P|KJ154456,0,0
GBHS28741-19|Homo sapiens|COI-5P|KX457229,1,0
GBHS30093-19|Homo sapiens|COI-5P|KY408954,0,0
GBHS30543-19|Homo sapiens|COI-5P|KY409404,1,0
GBHS33298-19|Homo sapiens|COI-5P|MF043463,1,0
GBHS26168-19|Homo sapiens|COI-5P|KU131310,1,0
GBHS37347-19|Homo sapiens|COI-5P|MF523122,1,0
GBHS19176-19|Homo sapiens|COI-5P|KF148117,1,0
GBHS19175-19|Homo sapiens|COI-5P|KF148116,1,0
GBHS25733-19|Homo sapiens|COI-5P|KT725960,0,0
GBHS27794-19|Homo sapiens|COI-5P|KX440234,0,0
GBHS27265-19|Homo sapiens|COI-5P|KU683574,0,0
GBHS26535-19|Homo sapiens|COI-5P|KU534967,0,0
GBHS17251-19|Homo sapiens|COI-5P|HM185253,0,0
GBHS25726-19|Homo sapiens|COI-5P|KT725953,0,0
GBHS31253-19|Homo sapiens|COI-5P|KY410114,0,0
GBHS39223-19|Homo sapiens|COI-5P|MG952874,0,0
GBHS39464-19|Homo sapiens|COI-5P|MH120607,0,0
GBHS29493-19|Homo sapiens|COI-5P|KY083717,0,0
GBHS26145-19|Homo sapiens|COI-5P|KT946593,0,0
GBHS31024-19|Homo sapiens|COI-5P|KY409885,0,0
GBMA11909-15|Homo sapiens|COI-5P|KF962925,0,0
GBHS38801-19|Homo sapiens|COI-5P|MG646124,0,0
GBHS24903-19|Homo sapiens|COI-5P|KP240878,1,0
GBHS35477-19|Homo sapiens|COI-5P|MF057866,2,0
GBHS34520-19|Homo sapiens|COI-5P|MF056909,1,0
GBHS29088-19|Homo sapiens|COI-5P|KX457577,0,0
GBHS40047-19|Homo sapiens|COI-5P|MH449067,2,0
GBHS28887-19|Homo sapiens|COI-5P|KX457376,0,0
GBHS24311-19|Homo sapiens|COI-5P|KJ446770,0,0
GBHS34715-19|Homo sapiens|COI-5P|MF057104,0,0
GBHS40601-19|Homo sapiens|COI-5P|MH499987,0,0
GBHS20996-19|Homo sapiens|COI-5P|KF162422,0,0
GBHS25269-19|Homo sapiens|COI-5P|KT364276,0,0
GBHS26814-19|Homo sapiens|COI-5P|KU683123,0,0
GBHS37091-19|Homo sapiens|COI-5P|MF522866,0,0
GBHS24233-19|Homo sapiens|COI-5P|KJ446692,0,0
GBHS38472-19|Homo sapiens|COI-5P|MG428995,0,0
GBHS23137-19|Homo sapiens|COI-5P|KJ154838,1,0
GBHS28296-19|Homo sapiens|COI-5P|KX456778,1,0
GBHS25786-19|Homo sapiens|COI-5P|KT726013,0,0
GBHS17768-19|Homo sapiens|COI-5P|JX669222,1,0
GBHS29702-19|Homo sapiens|COI-5P|KY408563,0,0
GBHS34644-19|Homo sapiens|COI-5P|MF057033,1,0
GBHS22783-19|Homo sapiens|COI-5P|KJ154483,0,0
GBHS22666-19|Homo sapiens|COI-5P|KJ154366,0,0
GBMA11965-15|Homo sapiens|COI-5P|KJ185443,1,0
GBHS18697-19|Homo sapiens|COI-5P|KC911457,1,0
GBHS32324-19|Homo sapiens|COI-5P|KY671038,1,0
GBHS25657-19|Homo sapiens|COI-5P|KT725884,2,0
GBHS28848-19|Homo sapiens|COI-5P|KX457337,0,0
GBHS26823-19|Homo sapiens|COI-5P|KU683132,0,0
GBHS6362-10|Homo sapiens|COI-5P|FJ951486,0,0
GBMA14024-15|Homo sapiens|COI-5P|KR051235,0,0
GBHS27760-19|Homo sapiens|COI-5P|KX440200,0,0
GBHS24996-19|Homo sapiens|COI-5P|KP340167,0,0
GBHS34853-19|Homo sapiens|COI-5P|MF057242,0,0
GBHS21094-19|Homo sapiens|COI-5P|KF162520,0,0
GBHS39022-19|Homo sapiens|COI-5P|MG751030,0,0
GBHS39449-19|Homo sapiens|COI-5P|MH120592,0,0
GBHS29957-19|Homo sapiens|COI-5P|KY408818,0,0
GBHS32293-19|Homo sapiens|COI-5P|KY671007,0,0
GBHS37331-19|Homo sapiens|COI-5P|MF523106,0,0
GBHS31891-19|Homo sapiens|COI-5P|KY645721,0,0
GBHS19089-19|Homo sapiens|COI-5P|KF146255,0,0
GBHS32386-19|Homo sapiens|COI-5P|KY671100,0,0
GBHS19604-19|Homo sapiens|COI-5P|KF148549,0,0
GBHS33450-19|Homo sapiens|COI-5P|MF055839,0,0
GBHS35132-19|Homo sapiens|COI-5P|MF057521,1,0
GBHS34091-19|Homo sapiens|COI-5P|MF056480,0,0
GBHS38018-19|Homo sapiens|COI-5P|MG272695,4,0
GBHS24352-19|Homo sapiens|COI-5P|KJ675742,3,0
GBHS30869-19|Homo sapiens|COI-5P|KY409730,2,0
GBMA13083-15|Homo sapiens|COI-5P|KM101632,1,2
GBHS19695-19|Homo sapiens|COI-5P|KF161109,0,0
GBHS34022-19|Homo sapiens|COI-5P|MF056411,2,0
GBMA10490-15|Homo sapiens|COI-5P|KC252543,1,0
GBHS40213-19|Homo sapiens|COI-5P|MH449233,1,0
GBHS27954-19|Homo sapiens|COI-5P|KX456435,1,0
GBMA10318-15|Homo sapiens|COI-5P|KC252371,1,0
GBHS34509-19|Homo sapiens|COI-5P|MF056898,1,0
GBHS26196-19|Homo sapiens|COI-5P|KU131338,1,0
GBHS28009-19|Homo sapiens|COI-5P|KX456490,1,0
GBHS32562-19|Homo sapiens|COI-5P|KY680937,1,0
GBHS31947-19|Homo sapiens|COI-5P|KY645777,1,0
GBHS38636-19|Homo sapiens|COI-5P|MG571188,1,0
GBHS21051-19|Homo sapiens|COI-5P|KF162477,1,0
GBHS23727-19|Homo sapiens|COI-5P|KJ446184,1,0
GBHS21993-19|Homo sapiens|COI-5P|KF540836,1,0
GBHS32887-19|Homo sapiens|COI-5P|KY806857,0,0
GBHS39545-19|Homo sapiens|COI-5P|MH120689,0,0
GBHS21575-19|Homo sapiens|COI-5P|KF163009,0,0
GBHS31691-19|Homo sapiens|COI-5P|KY645521,0,0
GBHS24230-19|Homo sapiens|COI-5P|KJ446689,0,0
GBHS28825-19|Homo sapiens|COI-5P|KX457313,0,0
GBHS33135-19|Homo sapiens|COI-5P|KY825064,0,0
GBMA11193-15|Homo sapiens|COI-5P|KF451430,0,0
GBHS29178-19|Homo sapiens|COI-5P|KX457667,0,0
GBHS19991-19|Homo sapiens|COI-5P|KF161406,0,0
GBHS33654-19|Homo sapiens|COI-5P|MF056043,0,0
GBHS22482-19|Homo sapiens|COI-5P|KJ154182,0,0
GBHS20920-19|Homo sapiens|COI-5P|KF162344,0,0
GBHS20360-19|Homo sapiens|COI-5P|KF161778,0,0
GBHS39815-19|Homo sapiens|COI-5P|MH368715,0,0
GBHS33808-19|Homo sapiens|COI-5P|MF056197,0,0
GBHS18824-19|Homo sapiens|COI-5P|KC911584,0,0
GBHS22341-19|Homo sapiens|COI-5P|KF849896,0,0
GBHS27638-19|Homo sapiens|COI-5P|KX228186,0,0
GBHS18716-19|Homo sapiens|COI-5P|KC911476,0,0
GBHS39367-19|Homo sapiens|COI-5P|MH120510,0,0
GBHS40172-19|Homo sapiens|COI-5P|MH449192,0,0
GBHS30760-19|Homo sapiens|COI-5P|KY409621,0,0
GBHS19698-19|Homo sapiens|COI-5P|KF161112,0,0
GBMA14020-15|Homo sapiens|COI-5P|KR014264,0,0
GBHS31501-19|Homo sapiens|COI-5P|KY496909,0,0
GBHS21068-19|Homo sapiens|COI-5P|KF162494,0,0
GBHS17514-19|Homo sapiens|COI-5P|HQ661844,0,0
GBMNA13233-19|Homo denisova|COI-5P|FN673705,14,3
GBHS30839-19|Homo sapiens|COI-5P|KY409700,2,0
GBHS39153-19|Homo sapiens|COI-5P|MG952804,2,0
GBHS29063-19|Homo sapiens|COI-5P|KX457552,1,0
GBHS40582-19|Homo sapiens|COI-5P|MH499968,0,0
GBHS35981-19|Homo sapiens|COI-5P|MF058370,2,0
GBMA10611-15|Homo sapiens|COI-5P|KF450848,0,0
GBHS26195-19|Homo sapiens|COI-5P|KU131337,1,0
GBHS40537-19|Homo sapiens|COI-5P|MH455599,0,0
GBHS35857-19|Homo sapiens|COI-5P|MF058246,0,0
GBHS38597-19|Homo sapiens|COI-5P|MG571149,0,0
GBHS25520-19|Homo sapiens|COI-5P|KT587586,0,0
GBHS39577-19|Homo sapiens|COI-5P|MH120721,0,0
GBHS39480-19|Homo sapiens|COI-5P|MH120624,0,0
GBHS40672-19|Homo sapiens|COI-5P|MH817482,0,0
GBHS29417-19|Homo sapiens|COI-5P|KX834328,0,0
GBHS20774-19|Homo sapiens|COI-5P|KF162192,0,0
GBHS37324-19|Homo sapiens|COI-5P|MF523099,0,0
GBHS20452-19|Homo sapiens|COI-5P|KF161870,0,0
GBHS5096-09|Homo sapiens|COI-5P|FJ348177,0,0
GBHS26740-19|Homo sapiens|COI-5P|KU683049,0,0
GBHS18424-19|Homo sapiens|COI-5P|KC763417,0,0
GBHS34994-19|Homo sapiens|COI-5P|MF057383,2,0
GBHS27902-19|Homo sapiens|COI-5P|KX440342,0,0
GBHS21946-19|Homo sapiens|COI-5P|KF540789,1,0
GBHS38215-19|Homo sapiens|COI-5P|MG272892,1,0
GBHS30926-19|Homo sapiens|COI-5P|KY409787,1,0
GBHS35942-19|Homo sapiens|COI-5P|MF058331,0,0
GBHS36023-19|Homo sapiens|COI-5P|MF058412,0,0
GBHS24959-19|Homo sapiens|COI-5P|KP340130,0,0
GBHS25965-19|Homo sapiens|COI-5P|KT749813,1,0
GBHS25435-19|Homo sapiens|COI-5P|KT587501,0,0
GBMA11574-15|Homo sapiens|COI-5P|KF451811,0,0
GBHS39364-19|Homo sapiens|COI-5P|MH120507,0,0
GBHS20463-19|Homo sapiens|COI-5P|KF161881,0,0
GBHS32312-19|Homo sapiens|COI-5P|KY671026,0,0
GBMA11748-15|Homo sapiens|COI-5P|KF962764,0,0
GBHS25613-19|Homo sapiens|COI-5P|KT698022,0,0
GBHS23013-19|Homo sapiens|COI-5P|KJ154713,0,0
GBHS34475-19|Homo sapiens|COI-5P|MF056864,0,0
GBHS37589-19|Homo sapiens|COI-5P|MF621104,0,0
GBHS20314-19|Homo sapiens|COI-5P|KF161731,0,0
GBHS40450-19|Homo sapiens|COI-5P|MH449470,0,0
GBHS25464-19|Homo sapiens|COI-5P|KT587530,0,0
GBHS29944-19|Homo sapiens|COI-5P|KY408805,0,0
GBHS23142-19|Homo sapiens|COI-5P|KJ154843,0,0
GBHS25412-19|Homo sapiens|COI-5P|KT587478,0,0
GBHS21543-19|Homo sapiens|COI-5P|KF162977,0,0
GBHS33223-19|Homo sapiens|COI-5P|KY941905,0,0
GBHS28401-19|Homo sapiens|COI-5P|KX456884,1,0
GBHS22285-19|Homo sapiens|COI-5P|KF672802,1,0
GBHS35420-19|Homo sapiens|COI-5P|MF057809,0,0
GBHS26188-19|Homo sapiens|COI-5P|KU131330,1,0
GBHS29050-19|Homo sapiens|COI-5P|KX457539,1,0
GBHS23908-19|Homo sapiens|COI-5P|KJ446365,0,1
GBHS19280-19|Homo sapiens|COI-5P|KF148221,1,0
GBHS18315-19|Homo sapiens|COI-5P|KC711005,0,0
GBMA13198-15|Homo sapiens|COI-5P|KM101747,0,0
GBHS32981-19|Homo sapiens|COI-5P|KY824910,0,0
GBHS39677-19|Homo sapiens|COI-5P|MH120822,0,0
GBHS34794-19|Homo sapiens|COI-5P|MF057183,0,0
GBHS26147-19|Homo sapiens|COI-5P|KT952462,0,0
GBMA11523-15|Homo sapiens|COI-5P|KF451760,0,0
GBHS25426-19|Homo sapiens|COI-5P|KT587492,0,0
GBHS27628-19|Homo sapiens|COI-5P|KX228176,0,0
GBHS38478-19|Homo sapiens|COI-5P|MG429001,0,0
GBHS23552-19|Homo sapiens|COI-5P|KJ446009,0,0
GBHS27237-19|Homo sapiens|COI-5P|KU683546,0,0
GBHS36254-19|Homo sapiens|COI-5P|MF116368,0,0
GBHS29589-19|Homo sapiens|COI-5P|KY399185,0,0
GBHS33160-19|Homo sapiens|COI-5P|KY849399,0,0
GBMA14089-15|Homo neanderthalensis|COI-5P|KJ533545,8,0
GBHS28239-19|Homo sapiens|COI-5P|KX456721,1,0
GBMA11544-15|Homo sapiens|COI-5P|KF451781,1,0
GBHS31523-19|Homo sapiens|COI-5P|KY514166,2,0
GBMA12198-15|Homo sapiens|COI-5P|KJ185676,2,3
GBHS23160-19|Homo sapiens|COI-5P|KJ154861,1,0
GBHS32946-19|Homo sapiens|COI-5P|KY824875,1,0
GBHS23130-19|Homo sapiens|COI-5P|KJ154831,1,0
GBHS22515-19|Homo sapiens|COI-5P|KJ154215,0,0
GBHS31014-19|Homo sapiens|COI-5P|KY409875,0,0
GBHS31178-19|Homo sapiens|COI-5P|KY410039,0,1
GBHS21159-19|Homo sapiens|COI-5P|KF162585,0,0
GBHS22259-19|Homo sapiens|COI-5P|KF146280,0,0
GBHS24056-19|Homo sapiens|COI-5P|KJ446514,0,0
GBHS25272-19|Homo sapiens|COI-5P|KT372902,0,0
GBHS27236-19|Homo sapiens|COI-5P|KU683545,0,0
GBHS26651-19|Homo sapiens|COI-5P|KU682957,0,0
GBHS31388-19|Homo sapiens|COI-5P|KY411451,0,0
GBHS27586-19|Homo sapiens|COI-5P|KX055571,0,0
GBHS24249-19|Homo sapiens|COI-5P|KJ446708,0,0
GBHS40891-19|Homo sapiens|COI-5P|MK036913,0,1
GBHS20088-19|Homo sapiens|COI-5P|KF161504,0,1
GBMA11151-15|Homo sapiens|COI-5P|KF451388,1,0
GBHS15858-19|Homo denisova|COI-5P|KT780370,13,1
GBHS15848-19|Homo neanderthalensis|COI-5P|KX198085,9,0
GBHS21589-19|Homo sapiens|COI-5P|KF163023,2,0
GBHS34272-19|Homo sapiens|COI-5P|MF056661,0,0
GBHS35230-19|Homo sapiens|COI-5P|MF057619,0,0
GBHS24450-19|Homo sapiens|COI-5P|KJ801469,0,1
GBHS30999-19|Homo sapiens|COI-5P|KY409860,0,0
GBHS30502-19|Homo sapiens|COI-5P|KY409363,1,0
GBHS35404-19|Homo sapiens|COI-5P|MF057793,2,0
GBHS37580-19|Homo sapiens|COI-5P|MF621095,2,0
GBHS22169-19|Homo sapiens|COI-5P|KF541012,1,0
GBHS36135-19|Homo sapiens|COI-5P|MF058524,2,0
GBHS34229-19|Homo sapiens|COI-5P|MF056618,0,0
GBHS34145-19|Homo sapiens|COI-5P|MF056534,0,0
GBHS29066-19|Homo sapiens|COI-5P|KX457555,1,0
GBHS34170-19|Homo sapiens|COI-5P|MF056559,0,0
GBHS37935-19|Homo sapiens|COI-5P|MG272612,0,0
GBHS26816-19|Homo sapiens|COI-5P|KU683125,0,0
GBHS40377-19|Homo sapiens|COI-5P|MH449397,0,0
GBHS33005-19|Homo sapiens|COI-5P|KY824934,0,0
GBHS32746-19|Homo sapiens|COI-5P|KY782224,0,0
GBHS32033-19|Homo sapiens|COI-5P|KY645863,0,0
GBHS15852-19|Homo neanderthalensis|COI-5P|KY751400,5,0
GBHS28952-19|Homo sapiens|COI-5P|KX457441,1,0
GBHS35842-19|Homo sapiens|COI-5P|MF058231,2,0
GBHS40403-19|Homo sapiens|COI-5P|MH449423,2,0
GBMA12398-15|Homo sapiens|COI-5P|KJ185876,2,0
GBHS35308-19|Homo sapiens|COI-5P|MF057697,1,0
GBHS36138-19|Homo sapiens|COI-5P|MF058527,1,0
GBHS20255-19|Homo sapiens|COI-5P|KF161671,0,0
GBHS27323-19|Homo sapiens|COI-5P|KU686523,0,0
GBHS31140-19|Homo sapiens|COI-5P|KY410001,0,0
GBHS39706-19|Homo sapiens|COI-5P|MH161387,1,0
GBHS34622-19|Homo sapiens|COI-5P|MF057011,0,0
GBHS34269-19|Homo sapiens|COI-5P|MF056658,0,0
GBHS35252-19|Homo sapiens|COI-5P|MF057641,0,0
GBHS18065-19|Homo sapiens|COI-5P|KC505104,1,0
GBHS5079-09|Homo sapiens|COI-5P|FJ348194,2,0
GBMA13186-15|Homo sapiens|COI-5P|KM101735,0,0
GBHS36384-19|Homo sapiens|COI-5P|MF362710,0,0
GBHS39594-19|Homo sapiens|COI-5P|MH120738,1,0
GBMA11316-15|Homo sapiens|COI-5P|KF451553,0,0
GBHS34163-19|Homo sapiens|COI-5P|MF056552,0,0
GBMA14052-15|Homo sapiens|COI-5P|KR758760,0,0
GBHS32937-19|Homo sapiens|COI-5P|KY824866,0,0
GBHS33769-19|Homo sapiens|COI-5P|MF056158,0,0
GBHS22194-19|Homo sapiens|COI-5P|KF541037,4,0
GBHS15850-19|Homo neanderthalensis|COI-5P|KX198087,8,0
GBHS26896-19|Homo sapiens|COI-5P|KU683205,2,0
GBHS26167-19|Homo sapiens|COI-5P|KU131309,1,0
GBHS34275-19|Homo sapiens|COI-5P|MF056664,1,0
GBHS26368-19|Homo sapiens|COI-5P|KU521453,2,0
GBHS22005-19|Homo sapiens|COI-5P|KF540848,2,0
GBMA13110-15|Homo sapiens|COI-5P|KM101659,1,0
GBMA10935-15|Homo sapiens|COI-5P|KF451172,2,0
GBHS32732-19|Homo sapiens|COI-5P|KY782210,1,0
GBMA11150-15|Homo sapiens|COI-5P|KF451387,1,0
GBHS34230-19|Homo sapiens|COI-5P|MF056619,0,0
GBHS30686-19|Homo sapiens|COI-5P|KY409547,0,0
GBHS31609-19|Homo sapiens|COI-5P|KY595627,0,0
GBMA11552-15|Homo sapiens|COI-5P|KF451789,0,0
GBHS19961-19|Homo sapiens|COI-5P|KF161375,0,0
GBHS26976-19|Homo sapiens|COI-5P|KU683285,0,0
GBHS31533-19|Homo sapiens|COI-5P|KY595551,0,0
GBHS29237-19|Homo sapiens|COI-5P|KX467312,0,0
GBHS19900-19|Homo sapiens|COI-5P|KF161314,0,0
GBHS17144-19|Homo sapiens|COI-5P|HM030512,0,0
